Record Length,1024,Points,0.0,-38.58969879,
Sample Interval,12.3303347,Hz,12.3303347,-35.38970184,
Trigger Point,0.0,Samples,24.66066933,-44.18970108,
,,,36.99100494,-41.78969955,
,,,49.32133865,-48.58969879,
,,,61.651672363,-48.18970108,
Source,MATH,,73.982009888,-50.18970108,
Vertical Units,dB,,86.312339783,-51.78969955,
Vertical Scale,10.0000001,,98.642677307,-48.98970032,
Vertical Offset,-26,9897,,110.9730148,-49.78969955,
Horizontal Units,Hz,,123.3033447,-51.78969955,
Horizontal Scale,1.2626263E3,,135.6336823,-50.58969879,
Pt Fmt,Y,,147.9640198,-52.18970108,
Yzero,0.0,,160.29435730,-53.38970184,
,,,172.62467957,-48.18970108,
,,,184.95501709,-48.18970108,
Note,TDS 1012B - 11:42:26 a. m.   29/07/2026,,197.28535461,-48.18970108,
,,,209.61569214,-42.18970108,
,,,221.94602966,-42.18970108,
,,,234.27635193,-39.78969955,
,,,246.60668945,-35.38970184,
,,,258.93704224,-34.98970032,
,,,271.26736450,-34.98970032,
,,,283.59768677,-39.78969955,
,,,295.92803955,-46.98970032,
,,,308.25836182,-46.18970108,
,,,320.58871460,-49.38970184,
,,,332.91903687,-50.18970108,
,,,345.24935913,-49.38970184,
,,,357.57971191,-51.38970184,
,,,369.91003418,-53.38970184,
,,,382.24038696,-52.18970108,
,,,394.57070923,-52.58969879,
,,,406.901031494,-53.38970184,
,,,419.231384277,-49.38970184,
,,,431.561706543,-50.18970108,
,,,443.892059326,-48.18970108,
,,,456.222381592,-43.38970184,
,,,468.552703857,-42.18970108,
,,,480.883056641,-32.18970108,
,,,493.213378906,-27.38969994,
,,,505.543731689,-26.98970032,
,,,517.874084473,-27.78969955,
,,,530.204406738,-35.38970184,
,,,542.534729004,-45.78969955,
,,,554.865051270,-45.78969955,
,,,567.195373535,-49.38970184,
,,,579.525756836,-50.18970108,
,,,591.856079102,-49.78969955,
,,,604.186401367,-54.58970261,
,,,616.516723633,-51.38970184,
,,,628.847045898,-50.18970108,
,,,641.177429199,-50.18970108,
,,,653.507751465,-49.78969955,
,,,665.838073730,-47.78969955,
,,,678.168395996,-50.18970108,
,,,690.498718262,-48.18970108,
,,,702.829101563,-43.78969955,
,,,715.159423828,-40.98970032,
,,,727.489746094,-24.58970070,
,,,739.820068359,-21.38969994,
,,,752.150390625,-20.98970032,
,,,764.480773926,-22.98970032,
,,,776.811096191,-33.38970184,
,,,789.141418457,-44.98970032,
,,,801.471740723,-44.58969879,
,,,813.802062988,-54.989700317,
,,,826.132446289,-50.58969879,
,,,838.462768555,-53.38970184,
,,,850.793090820,-54.58970261,
,,,863.123413086,-50.58969879,
,,,875.453735352,-51.78969955,
,,,887.784118652,-52.58969879,
,,,900.114440918,-50.58969879,
,,,912.444763184,-50.58969879,
,,,924.775085449,-53.38970184,
,,,937.105407715,-46.98970032,
,,,949.435791016,-45.38970184,
,,,961.766113281,-43.78969955,
,,,974.096435547,-34.58969879,
,,,986.426757813,-32.98970032,
,,,998.757080078,-32.98970032,
,,,1.0110875E3,-35.78969955,
,,,1.0234178E3,-41.38970184,
,,,1.0357482E3,-42.18970108,
,,,1.0480785E3,-45.38970184,
,,,1.0604089E3,-51.78969955,
,,,1.0727392E3,-49.78969955,
,,,1.0850695E3,-51.38970184,
,,,1.0973998E3,-51.38970184,
,,,1.1097302E3,-48.58969879,
,,,1.1220605E3,-49.78969955,
,,,1.1343908E3,-52.18970108,
,,,1.1467211E3,-50.18970108,
,,,1.1590516E3,-52.98970032,
,,,1.1713819E3,-53.38970184,
,,,1.1837122E3,-48.98970032,
,,,1.1960425E3,-48.58969879,
,,,1.2083729E3,-45.38970184,
,,,1.2207032E3,-38.58969879,
,,,1.2330335E3,-37.78969955,
,,,1.2453638E3,-37.38970184,
,,,1.2576942E3,-38.18970108,
,,,1.2700245E3,-39.78969955,
,,,1.2823549E3,-40.18970108,
,,,1.2946852E3,-44.98970032,
,,,1.3070156E3,-48.18970108,
,,,1.3193459E3,-47.38970184,
,,,1.3316762E3,-51.38970184,
,,,1.3440065E3,-52.98970032,
,,,1.3563369E3,-53.38970184,
,,,1.3686672E3,-51.38970184,
,,,1.3809975E3,-49.78969955,
,,,1.3933278E3,-48.58969879,
,,,1.4056583E3,-51.38970184,
,,,1.4179886E3,-53.38970184,
,,,1.4303189E3,-50.58969879,
,,,1.4426492E3,-51.78969955,
,,,1.4549796E3,-46.58969879,
,,,1.4673099E3,-41.78969955,
,,,1.4796402E3,-41.38970184,
,,,1.4919705E3,-37.78969955,
,,,1.5043009E3,-36.18970108,
,,,1.5166312E3,-36.58969879,
,,,1.5289616E3,-37.78969955,
,,,1.5412919E3,-45.78969955,
,,,1.5536223E3,-45.78969955,
,,,1.5659526E3,-46.58969879,
,,,1.5782829E3,-50.58969879,
,,,1.5906132E3,-50.58969879,
,,,1.6029436E3,-50.18970108,
,,,1.6152739E3,-54.58970261,
,,,1.6276042E3,-52.18970108,
,,,1.6399346E3,-52.58969879,
,,,1.6522650E3,-54.989700317,
,,,1.6645953E3,-49.78969955,
,,,1.6769256E3,-48.98970032,
,,,1.6892559E3,-50.18970108,
,,,1.7015863E3,-44.98970032,
,,,1.7139166E3,-43.78969955,
,,,1.7262469E3,-40.18970108,
,,,1.7385772E3,-32.18970108,
,,,1.7509076E3,-30.18970108,
,,,1.7632380E3,-30.58970070,
,,,1.7755683E3,-32.98970032,
,,,1.7878986E3,-46.58969879,
,,,1.8002290E3,-45.38970184,
,,,1.8125593E3,-47.38970184,
,,,1.8248896E3,-50.98970032,
,,,1.8372199E3,-50.58969879,
,,,1.8495503E3,-50.98970032,
,,,1.8618806E3,-52.98970032,
,,,1.8742109E3,-50.18970108,
,,,1.8865413E3,-54.58970261,
,,,1.8988717E3,-53.38970184,
,,,1.9112020E3,-47.78969955,
,,,1.9235323E3,-50.98970032,
,,,1.9358626E3,-43.78969955,
,,,1.9481930E3,-44.98970032,
,,,1.9605233E3,-30.98970032,
,,,1.9728536E3,-8.989700317,
,,,1.9851839E3,210.30008793E-3,
,,,1.9975143E3,1.0103002,
,,,2.0098447E3,1.0103002,
,,,2.0221750E3,-3.78970003,
,,,2.0345053E3,-25.38969994,
,,,2.0468357E3,-40.18970108,
,,,2.0591659E3,-41.78969955,
,,,2.0714964E3,-53.38970184,
,,,2.0838268E3,-47.38970184,
,,,2.0961571E3,-50.98970032,
,,,2.1084874E3,-52.98970032,
,,,2.1208177E3,-48.18970108,
,,,2.1331481E3,-52.18970108,
,,,2.1454784E3,-51.78969955,
,,,2.1578087E3,-50.98970032,
,,,2.1701390E3,-52.18970108,
,,,2.1824693E3,-51.38970184,
,,,2.1947997E3,-47.78969955,
,,,2.2071300E3,-46.98970032,
,,,2.2194603E3,-36.98970032,
,,,2.2317906E3,-31.38969994,
,,,2.2441210E3,-30.98970032,
,,,2.2564513E3,-31.38969994,
,,,2.2687816E3,-36.98970032,
,,,2.2811119E3,-42.98970032,
,,,2.2934422E3,-42.98970032,
,,,2.3057726E3,-48.98970032,
,,,2.3181031E3,-47.38970184,
,,,2.3304335E3,-48.98970032,
,,,2.3427638E3,-54.989700317,
,,,2.3550941E3,-52.98970032,
,,,2.3674244E3,-51.78969955,
,,,2.3797548E3,-54.58970261,
,,,2.3920851E3,-51.78969955,
,,,2.4044154E3,-50.58969879,
,,,2.4167457E3,-52.58969879,
,,,2.4290760E3,-49.78969955,
,,,2.4414064E3,-46.58969879,
,,,2.4537367E3,-47.78969955,
,,,2.4660670E3,-40.18970108,
,,,2.4783973E3,-36.98970032,
,,,2.4907277E3,-36.58969879,
,,,2.5030580E3,-36.98970032,
,,,2.5153883E3,-39.38970184,
,,,2.5277186E3,-40.58969879,
,,,2.5400489E3,-42.58969879,
,,,2.5523795E3,-50.18970108,
,,,2.5647098E3,-47.38970184,
,,,2.5770402E3,-47.38970184,
,,,2.5893705E3,-50.58969879,
,,,2.6017008E3,-50.58969879,
,,,2.6140311E3,-52.18970108,
,,,2.6263615E3,-54.989700317,
,,,2.6386918E3,-51.78969955,
,,,2.6510221E3,-53.38970184,
,,,2.6633524E3,-53.38970184,
,,,2.6756827E3,-49.38970184,
,,,2.6880131E3,-47.38970184,
,,,2.7003434E3,-49.38970184,
,,,2.7126737E3,-41.78969955,
,,,2.72500404E3,-40.18970108,
,,,2.73733436E3,-38.98970032,
,,,2.74966468E3,-37.38970184,
,,,2.76199500E3,-37.38970184,
,,,2.77432533E3,-37.78969955,
,,,2.78665565E3,-41.38970184,
,,,2.79898622E3,-48.98970032,
,,,2.81131654E3,-47.38970184,
,,,2.82364686E3,-50.98970032,
,,,2.83597719E3,-53.38970184,
,,,2.84830751E3,-51.38970184,
,,,2.86063783E3,-52.18970108,
,,,2.87296815E3,-51.38970184,
,,,2.88529848E3,-51.38970184,
,,,2.89762880E3,-50.98970032,
,,,2.90995912E3,-52.18970108,
,,,2.92228945E3,-50.18970108,
,,,2.93461977E3,-50.58969879,
,,,2.94695009E3,-48.98970032,
,,,2.95928041E3,-43.38970184,
,,,2.97161074E3,-43.38970184,
,,,2.98394106E3,-37.78969955,
,,,2.99627138E3,-32.98970032,
,,,3.00860171E3,-32.58969879,
,,,3.02093203E3,-32.98970032,
,,,3.03326235E3,-39.38970184,
,,,3.04559292E3,-45.78969955,
,,,3.05792324E3,-45.78969955,
,,,3.07025356E3,-47.78969955,
,,,3.08258389E3,-49.38970184,
,,,3.09491421E3,-49.38970184,
,,,3.10724453E3,-51.38970184,
,,,3.11957486E3,-52.98970032,
,,,3.13190518E3,-51.38970184,
,,,3.14423550E3,-52.98970032,
,,,3.15656582E3,-50.18970108,
,,,3.16889615E3,-47.78969955,
,,,3.18122647E3,-49.38970184,
,,,3.19355679E3,-46.58969879,
,,,3.20588712E3,-46.58969879,
,,,3.21821744E3,-40.98970032,
,,,3.23054776E3,-24.18970108,
,,,3.24287808E3,-19.7896996,
,,,3.25520841E3,-19.7896996,
,,,3.26753873E3,-20.98970032,
,,,3.27986930E3,-30.58970070,
,,,3.29219962E3,-43.38970184,
,,,3.30452994E3,-46.58969879,
,,,3.31686026E3,-48.58969879,
,,,3.32919059E3,-48.18970108,
,,,3.34152091E3,-49.38970184,
,,,3.35385123E3,-53.38970184,
,,,3.36618156E3,-51.38970184,
,,,3.37851188E3,-50.98970032,
,,,3.39084220E3,-52.98970032,
,,,3.40317252E3,-50.58969879,
,,,3.41550285E3,-48.98970032,
,,,3.42783317E3,-49.38970184,
,,,3.44016349E3,-48.58969879,
,,,3.45249382E3,-44.98970032,
,,,3.46482414E3,-42.98970032,
,,,3.47715446E3,-30.18970108,
,,,3.48948478E3,-27.78969955,
,,,3.50181511E3,-27.78969955,
,,,3.51414543E3,-29.78969955,
,,,3.52647600E3,-39.78969955,
,,,3.53880632E3,-44.18970108,
,,,3.55113664E3,-45.38970184,
,,,3.56346697E3,-50.18970108,
,,,3.57579729E3,-49.78969955,
,,,3.58812761E3,-50.58969879,
,,,3.60045793E3,-52.58969879,
,,,3.61278826E3,-51.78969955,
,,,3.62511858E3,-54.989700317,
,,,3.63744890E3,-53.38970184,
,,,3.64977923E3,-49.78969955,
,,,3.66210955E3,-48.98970032,
,,,3.67443987E3,-52.98970032,
,,,3.68677019E3,-49.78969955,
,,,3.69910052E3,-48.18970108,
,,,3.71143084E3,-44.98970032,
,,,3.72376116E3,-36.58969879,
,,,3.73609149E3,-35.38970184,
,,,3.74842181E3,-34.98970032,
,,,3.76075213E3,-37.38970184,
,,,3.77308270E3,-41.78969955,
,,,3.78541302E3,-41.78969955,
,,,3.79774334E3,-46.98970032,
,,,3.81007367E3,-50.18970108,
,,,3.82240399E3,-50.58969879,
,,,3.83473431E3,-52.98970032,
,,,3.84706464E3,-51.38970184,
,,,3.85939496E3,-50.58969879,
,,,3.87172528E3,-51.78969955,
,,,3.88405560E3,-52.98970032,
,,,3.89638593E3,-50.58969879,
,,,3.90871625E3,-53.38970184,
,,,3.92104657E3,-53.38970184,
,,,3.93337690E3,-47.78969955,
,,,3.94570722E3,-48.18970108,
,,,3.95803754E3,-44.98970032,
,,,3.97036786E3,-39.38970184,
,,,3.98269819E3,-38.98970032,
,,,3.99502851E3,-37.78969955,
,,,4.00735908E3,-38.18970108,
,,,4.01968940E3,-39.38970184,
,,,4.03201972E3,-39.78969955,
,,,4.04435005E3,-46.98970032,
,,,4.05668037E3,-47.78969955,
,,,4.06901069E3,-48.58969879,
,,,4.08134101E3,-51.38970184,
,,,4.09367134E3,-50.58969879,
,,,4.10600166E3,-49.78969955,
,,,4.11833174E3,-51.78969955,
,,,4.13066231E3,-52.18970108,
,,,4.14299287E3,-53.38970184,
,,,4.15532295E3,-54.58970261,
,,,4.16765352E3,-48.98970032,
,,,4.17998360E3,-47.78969955,
,,,4.19231416E3,-48.58969879,
,,,4.20464424E3,-44.18970108,
,,,4.21697481E3,-42.18970108,
,,,4.22930489E3,-40.98970032,
,,,4.24163546E3,-36.18970108,
,,,4.25396553E3,-34.58969879,
,,,4.26629610E3,-34.58969879,
,,,4.27862618E3,-36.58969879,
,,,4.29095675E3,-46.58969879,
,,,4.30328683E3,-45.78969955,
,,,4.31561739E3,-48.18970108,
,,,4.32794747E3,-52.98970032,
,,,4.34027804E3,-50.18970108,
,,,4.35260812E3,-50.58969879,
,,,4.36493868E3,-51.78969955,
,,,4.37726925E3,-49.78969955,
,,,4.38959933E3,-48.98970032,
,,,4.40192990E3,-49.78969955,
,,,4.41425998E3,-48.58969879,
,,,4.42659054E3,-48.18970108,
,,,4.43892062E3,-49.78969955,
,,,4.45125119E3,-44.58969879,
,,,4.46358127E3,-44.18970108,
,,,4.47591183E3,-36.18970108,
,,,4.48824191E3,-27.38969994,
,,,4.50057248E3,-26.18970108,
,,,4.51290256E3,-26.18970108,
,,,4.52523313E3,-29.78969955,
,,,4.53756320E3,-44.58969879,
,,,4.54989377E3,-44.58969879,
,,,4.56222385E3,-48.18970108,
,,,4.57455442E3,-52.18970108,
,,,4.58688450E3,-50.58969879,
,,,4.59921506E3,-52.98970032,
,,,4.61154514E3,-53.38970184,
,,,4.62387571E3,-52.18970108,
,,,4.63620627E3,-52.58969879,
,,,4.64853635E3,-52.98970032,
,,,4.66086692E3,-50.18970108,
,,,4.67319700E3,-52.98970032,
,,,4.68552757E3,-50.18970108,
,,,4.69785765E3,-44.98970032,
,,,4.71018821E3,-44.98970032,
,,,4.72251829E3,-30.18970108,
,,,4.73484886E3,-22.98970032,
,,,4.74717894E3,-22.18970108,
,,,4.75950950E3,-22.98970032,
,,,4.77183958E3,-28.58970070,
,,,4.78417015E3,-42.98970032,
,,,4.79650023E3,-43.78969955,
,,,4.80883079E3,-47.38970184,
,,,4.82116087E3,-49.78969955,
,,,4.83349144E3,-50.18970108,
