Record Length,2500,Points,-1.1400001E-3,2.3399999,
Sample Interval,1.000000E-6,s,-1.1390001E-3,2.3199999,
Trigger Point,1.1400001E3,Samples,-1.1380001E-3,2.3199999,
,,,-1.1370000E-3,2.3000000,
,,,-1.1360000E-3,2.2800000,
,,,-1.1350000E-3,2.3000000,
Source,CH1,,-1.1340000E-3,2.2800000,
Vertical Units,Volts,,-1.1330000E-3,2.2600000,
Vertical Scale,499.999988824E-3,,-1.1320001E-3,2.2600000,
Vertical Offset,0,,-1.1310001E-3,2.2600000,
Horizontal Units,s,,-1.1300001E-3,2.2600000,
Horizontal Scale,249.99999937E-6,,-1.1290001E-3,2.2200000,
Pt Fmt,Y,,-1.1280001E-3,2.2200000,
Yzero,-2.4400000,,-1.1270001E-3,2.2000000,
Probe Atten,1.000000,,-1.1260001E-3,2.2000000,
,,,-1.1250001E-3,2.1800001,
Note,TDS 1012B - 11:37:47 a. m.   29/07/2026,,-1.1240001E-3,2.1599998,
,,,-1.1230001E-3,2.1800001,
,,,-1.1220000E-3,2.1399999,
,,,-1.1210000E-3,2.1399999,
,,,-1.1200000E-3,2.1199999,
,,,-1.1190000E-3,2.1199999,
,,,-1.1180000E-3,2.1199999,
,,,-1.1170001E-3,2.0799999,
,,,-1.1160001E-3,2.0999999,
,,,-1.1150001E-3,2.0799999,
,,,-1.1140001E-3,2.0799999,
,,,-1.1130001E-3,2.0400000,
,,,-1.1120001E-3,2.0599999,
,,,-1.1110001E-3,2.0400000,
,,,-1.1100001E-3,2.0200000,
,,,-1.1090001E-3,2.0200000,
,,,-1.1080001E-3,2.0200000,
,,,-1.1070000E-3,2.0000000,
,,,-1.1060000E-3,2.0000000,
,,,-1.1050000E-3,1.9799999,
,,,-1.1040000E-3,1.9799999,
,,,-1.1030000E-3,1.9599999,
,,,-1.1020000E-3,1.9599999,
,,,-1.1010001E-3,1.9399999,
,,,-1.1000001E-3,1.9200000,
,,,-1.0990001E-3,1.9200000,
,,,-1.0980001E-3,1.9000000,
,,,-1.0970001E-3,1.8800000,
,,,-1.0960001E-3,1.8800000,
,,,-1.0950001E-3,1.8800000,
,,,-1.0940001E-3,1.8399999,
,,,-1.0930001E-3,1.8800000,
,,,-1.0920000E-3,1.8399999,
,,,-1.0910000E-3,1.8399999,
,,,-1.0900000E-3,1.8199999,
,,,-1.0890000E-3,1.8399999,
,,,-1.0880000E-3,1.8199999,
,,,-1.0870000E-3,1.8000000,
,,,-1.0860001E-3,1.7800000,
,,,-1.0850001E-3,1.7800000,
,,,-1.0840001E-3,1.7800000,
,,,-1.0830001E-3,1.7600000,
,,,-1.0820001E-3,1.7600000,
,,,-1.0810001E-3,1.7400000,
,,,-1.0800001E-3,1.7199999,
,,,-1.0790001E-3,1.7400000,
,,,-1.0780001E-3,1.7199999,
,,,-1.0770001E-3,1.6799999,
,,,-1.0760000E-3,1.6799999,
,,,-1.0750000E-3,1.6799999,
,,,-1.0740000E-3,1.6600000,
,,,-1.0730000E-3,1.6400000,
,,,-1.0720000E-3,1.6400000,
,,,-1.0710001E-3,1.6400000,
,,,-1.0700001E-3,1.6200000,
,,,-1.0690001E-3,1.6200000,
,,,-1.0680001E-3,1.5999999,
,,,-1.0670001E-3,1.5799999,
,,,-1.0660001E-3,1.5999999,
,,,-1.0650001E-3,1.5799999,
,,,-1.0640001E-3,1.5599999,
,,,-1.0630001E-3,1.5599999,
,,,-1.0620001E-3,1.5400000,
,,,-1.0610000E-3,1.5400000,
,,,-1.0600000E-3,1.5400000,
,,,-1.0590000E-3,1.5200000,
,,,-1.0580000E-3,1.5000000,
,,,-1.0570000E-3,1.4800000,
,,,-1.0560000E-3,1.4800000,
,,,-1.0550001E-3,1.4599999,
,,,-1.0540001E-3,1.4599999,
,,,-1.0530001E-3,1.4399999,
,,,-1.0520001E-3,1.4399999,
,,,-1.0510001E-3,1.4399999,
,,,-1.0500001E-3,1.4399999,
,,,-1.0490001E-3,1.4000000,
,,,-1.0480001E-3,1.3800000,
,,,-1.0470001E-3,1.4000000,
,,,-1.0460000E-3,1.3800000,
,,,-1.0450000E-3,1.3800000,
,,,-1.0440000E-3,1.3399999,
,,,-1.0430000E-3,1.3600000,
,,,-1.0420000E-3,1.3399999,
,,,-1.0410000E-3,1.3199999,
,,,-1.0400001E-3,1.3199999,
,,,-1.0390001E-3,1.3000000,
,,,-1.0380001E-3,1.3000000,
,,,-1.0370001E-3,1.3000000,
,,,-1.0360001E-3,1.3000000,
,,,-1.0350001E-3,1.2800000,
,,,-1.0340001E-3,1.2600000,
,,,-1.0330001E-3,1.2600000,
,,,-1.0320001E-3,1.2400000,
,,,-1.0310001E-3,1.2200000,
,,,-1.0300000E-3,1.2400000,
,,,-1.0290000E-3,1.1999999,
,,,-1.0280000E-3,1.1999999,
,,,-1.0270000E-3,1.1999999,
,,,-1.0260000E-3,1.1600000,
,,,-1.0250001E-3,1.1600000,
,,,-1.0240001E-3,1.1600000,
,,,-1.0230001E-3,1.1600000,
,,,-1.0220001E-3,1.1400000,
,,,-1.0210001E-3,1.1200000,
,,,-1.0200001E-3,1.1000000,
,,,-1.0190001E-3,1.1000000,
,,,-1.0180001E-3,1.1000000,
